"","source","RemoteIP","DateRcvd","submit_time","when_employed","rest","City","State","mos_current","xtra_months","more_mos","asian_prop","black_prop","hispanic_prop","white_prop","breakfast","lunch","dinner","late_night","busy","ppbill","pcttip","big_tips","comparative_tips","flair","intro","selling","squatt","touch","jokes","repeat.","customer_name","draw","smile","thanks","weather","complement","happy","yrs_experience","effect_sz","Men","Women","Teenagers","Young_Adults","Middle_Aged_Adults","Elderly_Adults","Cash_Customers","Charge_Customers","Smokers","Regulars","First_Timers","Asians","Blacks","Hispanics","Whites","Foreigners","Couples","onetops","kids","Business_People","Extraverted_enthusiastic","Critical_quarrelsome","Dependable_selfdisciplined","Anxious_easily_upset","Open_to_new_experiences_complex","Reserved_quiet","Sympathetic_warm","Disorganized_careless","Calm_emotionally_stable","Conventional_uncreative","birth_yr","sex","hair","hair_other","married","race","race_other"
"1612",2,"69.156.89.154",20060828120127," ",1,"penthouse restaurant","niagara falls","canada",72,NA," ",40,10,10,40,0,0,1,0,2,45,12,50,3,1,2,2,1,1,2,3,3,1,3,1,2,2,6,25,5,3,2,1,1,3,1,1,2,3,2,2,2,2,3,2,1,3,3,1,1,6,1,7,1,4,6,5,1,5,1,1960,1,2," ",1,4," "
"1613",2,"65.85.180.139",20060828120216," ",3,"Benigan's","Chicago","IL",36,0," ",5,10,15,70,0,1,1,0,3,27,12,15,2,2,3,4,2,1,2,3,2,1,2,2,1,2,2,2.5,4,3,1,1,1,3,2,3,2,3,3,2,2,1,2,3,1,2,3,1,2,6,1,7,1,6,7,4,2,7,1,1970,0,2," ",1,4," "
"1614",2,"66.190.179.130",20060828120621," ",3,"Dutch Essenhaus","Murray","KY",36,12," ",0,0,0,100,0,1,1,0,4,40,13,9,2,1,4,4,2,1,3,1,2,1,1,2,1,3,7,5,4,1,2,1,2,3,1,3,2,3,1,2,99,99,99,99,99,3,1,1,2,6,3,7,1,6,1,6,1,6,1,1980,0,2," ",NA,4," "
"1615",2,"199.4.193.161",20060828120726," ",3,"Bayona","New Orleans","Louisiana",19,6," ",3,4,3,90,0,1,1,0,2,70,18,75,3,1,3,2,1,1,2,2,2,1,2,1,2,3,6,5,4,3,2,1,2,3,1,2,3,99,3,2,2,1,1,NA,3,3,2,2,3,3,5,7,4,6,6,3,4,5,4,1980,0,2," ",0,4," "
"1616",2,"129.93.131.51",20060828121129," ",2,"Brandt's Market & Cafe","St. Louis","MO",12,0," ",5,25,0,70,0,0,1,1,3,22,20,50,5,1,4,4,1,1,3,3,2,1,4,4,3,3,3,3,4,2,2,1,3,1,1,3,2,1,3,2,2,1,99,2,1,2,3,2,1,NA,4,5,4,6,2,3,2,5,2,1980,1,2," ",0,4," "
"1617",2,"74.129.163.234",20060828121621," ",1,"raffertys","florence","ky",17,6," ",1,2,15,82,0,1,1,0,2,22,16,5,3,1,4,4,4,1,3,1,2,1,1,1,2,3,NA,8,5,2,1,1,3,3,2,2,2,3,3,3,2,1,1,2,1,3,3,1,1,6,3,7,2,7,5,5,1,7,1,1971,0,NA,"bald",0,4," "
"1618",2,"204.113.19.8",20060828121625," ",2,"The Mustang","Park City","Utah",12,0," ",1,1,5,93,0,0,1,0,3,65,15,5,4,1,4,3,1,2,2,2,2,1,3,3,2,3,5,2,4,2,2,1,3,2,1,2,2,2,3,1,99,99,99,99,1,2,3,1,3,6,3,6,4,5,2,4,1,5,5,1980,1,2," ",0,4," "
"1619",2,"69.166.82.23",20060828121658," ",1,"Conchy Joe's Seafood","Jensen Beach","Florida",90,120," ",2,13,10,75,0,1,1,1,2,22,18,5,4,4,1,2,2,2,3,2,2,1,1,1,2,1,4,10,2,2,3,1,2,2,1,2,2,99,2,2,NA,1,1,2,1,1,3,2,2,3,6,6,1,2,1,NA,1,3,1,1966,0,2," ",0,4,"Gay"
"1620",2,"72.11.65.10",20060828121820," ",3,"Chandler's Crabhouse","Seattle","WA",24,0," ",15,10,5,70,0,1,1,0,2,40,19,50,4,1,1,2,1,2,2,2,2,1,2,3,2,2,6,8,4,3,2,1,1,2,1,2,2,99,3,2,1,1,1,2,1,2,3,1,2,7,1,7,2,5,6,7,1,6,2,1971,1,1," ",1,4," "
"1621",2,"12.16.140.3",20060828121958," ",3,"Mimi's cafe","lone tree","colorado",7,0," ",2,3,5,90,1,1,1,1,3,15,20,75,3,1,4,3,1,1,3,2,1,1,3,1,1,2,4,1,3,2,2,1,3,2,1,1,2,99,2,3,1,1,2,3,1,3,2,2,3,5,6,6,1,6,4,6,5,6,1,1982,0,2," ",1,4," "
"1622",2,"38.113.0.254",20060828122049," ",0," "," "," ",NA,NA," ",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,1,2," ",0,4," "
"1623",2,"209.226.80.226",20060828122441," ",2,"Pizza Hut","Ajax","Ontario",84,0," ",5,25,5,65,0,1,1,1,3,35,12,15,3,3,3,4,2,1,2,3,1,1,3,1,1,4,4,4,4,3,2,1,2,3,1,2,1,3,3,2,1,1,99,2,1,3,1,3,3,6,4,7,1,6,1,7,1,7,2,1982,0,1," ",0,4," "
"1624",2,"207.6.69.158",20060828122555," ",1,"dennys","kamloops","British, Clumbia, Canada",120,12," ",15,5,NA,80,1,1,0,0,2,13,12,20,3,2,2,4,3,3,2,3,2,1,3,1,3,2,4,7,3,2,2,1,3,NA,1,NA,NA,99,2,2,NA,99,99,2,1,3,2,1,2,7,5,6,2,6,1,5,1,5,1,1978,1,1," ",0,4," "
"1625",2,"24.126.126.197",20060828123254," ",3,"Olive Garden","Greenville","SC",10,3," ",10,15,25,50,0,1,1,0,1,0,22,75,2,1,4,3,2,1,3,3,2,1,4,1,2,4,7,5,4,2,3,1,2,3,1,3,2,3,3,3,2,1,2,2,1,3,3,2,3,6,1,7,2,7,5,6,3,7,1,1982,1,2," ",0,NA,"white hispanic (european)"
"1626",2,"149.166.133.195",20060828123431," ",1,"The Rathskellar","Indianapolis","IN",9,36," ",5,10,2,83,0,0,1,1,2,30,12,25,4,2,2,3,2,1,2,2,2,1,2,1,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"1627",2,"64.74.92.132",20060828123500," ",3,"avon old farms inn","avon","ct",16,0," ",5,25,0,70,0,1,1,0,3,75,15,50,3,1,4,2,2,4,1,3,2,2,2,2,1,3,3,3,4,NA,NA,2,2,3,2,3,2,99,3,2,2,3,99,2,1,3,2,3,2,6,5,7,1,7,4,5,2,3,1,982,0,2," ",0,4," "
"1628",2,"151.151.21.101",20060828123651," ",1,"Eddie V's","Austin","TX",8,6," ",20,10,10,60,0,0,1,0,2,50,18,10,4,1,4,NA,1,2,2,3,3,1,4,1,1,3,7,8,4,3,2,1,3,3,1,2,2,3,3,1,1,1,99,2,1,99,1,1,3,6,1,7,1,7,5,6,1,7,5,1978,1,1," ",0,4," "
"1629",2,"144.226.173.69",20060828123728," ",3,"Copeland's of New Orleans","Overland Park","Kansas",60,0," ",1,50,1,48,0,1,1,0,2,20,16,40,2,1,4,4,3,2,4,3,3,1,3,3,1,3,3,14,3,3,2,1,3,2,1,3,2,3,3,1,2,1,3,2,2,2,3,1,3,6,3,6,2,6,3,5,3,6,2,1973,0,NA,"shaved head",0,4," "
"1630",2,"74.132.113.163",20060828124039," ",2,"Chili's","Richmond","Indiana",5,NA," ",1,2,3,94,0,1,1,0,3,20,10,2,4,2,4,4,2,1,2,3,2,2,3,3,1,2,5,1,4,2,2,1,3,2,1,3,2,99,3,2,99,99,99,99,3,2,1,2,3,6,2,7,3,5,6,6,1,7,2,1985,1,2," ",0,4," "
"1631",2,"151.203.152.23",20060828124215," ",1," ","Shelburne Falls","MA",36,24," ",1,1,1,98,0,0,1,0,2,21,19,50,2,1,1,2,1,1,2,2,1,1,3,1,1,2,7,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,2,4,4,4,1,4,2,1971,1,2," ",0,4," "
"1632",2,"63.238.220.234",20060828124353," ",3," "," "," ",10,0," ",2,5,2,91,0,1,1,0,4,11,22,20,2,2,3,4,1,2,2,3,3,2,2,3,2,3,5,23,4,2,2,1,2,3,1,2,3,2,3,2,99,99,99,99,1,1,3,2,3,6,2,6,2,5,1,6,5,6,4,1959,1,2," ",0,4," "
"1633",2,"70.245.137.30",20060828124634," ",1,"Olive Garden","Dallas","Tx",18,1," ",25,25,10,40,0,1,1,0,3,14,12,20,5,1,4,1,NA,1,2,3,1,1,3,2,2,3,1,5,2,2,2,1,3,2,1,99,99,3,2,2,1,2,1,2,1,3,2,2,3,2,5,5,6,7,5,2,2,1,1,1984,0,2," ",0,4," "
"1634",2,"12.46.0.62",20060828124658," ",3,"Chili's","Richardson","Texas",24,0," ",2,5,5,88,0,1,1,0,2,15,15,10,2,1,1,2,3,1,2,1,2,1,3,2,1,2,7,7,3,3,2,1,1,3,1,2,2,3,3,2,1,2,1,2,1,2,3,2,2,6,1,6,5,4,2,5,1,5,3,1976,1,1," ",0,4," "
"1635",2,"137.165.137.35",20060828124706," ",3,"patricks pub","pittsfield","ma",12,0," ",10,20,10,60,0,1,1,1,1,20,18,10,4,2,2,2,2,2,2,2,2,1,2,3,3,3,5,10,3,2,2,1,1,3,1,2,2,2,2,2,2,1,1,2,1,3,2,1,3,2,4,7,5,5,7,7,1,5,5,1978,1,NA,"dark blond",0,4," "
"1636",2,"172.130.253.105",20060828124810," ",1,"Tumbleweed","Madisonville","Kentucky",40,3," ",0,5,1,94,0,0,1,0,2,12,10,15,3,2,2,1,1,1,2,2,1,1,1,1,1,1,2,3,3,2,3,1,2,3,2,2,2,2,2,99,99,1,3,3,99,3,3,1,2,5,5,5,2,5,2,1,2,6,3,1984,0,1," ",0,4," "
"1637",2,"69.112.203.230",20060828124903," ",3,"brians restaurant","orlando","florida",6,6," ",2,2,2,94,1,1,0,0,1,10,15,5,3,1,4,1,2,1,2,2,2,4,2,4,1,4,7,10,3,3,3,99,99,2,1,2,2,99,3,2,2,2,2,3,99,2,3,3,3,4,1,7,5,7,7,7,1,7,1,1979,1,3," ",0,4," "
"1638",2,"38.115.184.66",20060828124908," ",3,"Mia Francescia","Chicago","IL",15,0," ",10,5,10,75,0,0,1,1,2,40,18,50,4,1,2,2,1,2,1,2,1,1,3,1,1,2,5,7,3,3,1,1,3,2,1,2,3,3,3,2,2,1,1,3,1,3,3,1,3,7,1,5,3,6,1,7,5,6,6,73,1,1," ",0,4," "
"1639",2,"154.20.173.215",20060828125016," ",1,"Watermark on Kits Beach","Vancouver","BC (Canada)",5,5," ",30,3,2,65,0,1,1,0,2,40,15,10,4,1,3,4,2,3,3,4,1,1,4,4,2,4,6,4,4,3,1,1,2,2,1,3,2,99,3,2,1,99,99,3,1,3,2,1,2,7,1,7,2,7,2,7,1,7,2,1982,1,1," ",0,4," "
"1640",2,"68.165.71.130",20060828125030," ",1,"Connie's Pizza","Chicago","IL",3,8," ",5,15,40,40,0,1,1,1,2,10,13,20,4,2,4,3,1,2,2,3,2,2,3,3,1,3,5,1,2,3,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,3,2,3,6,3,7,5,6,1,4,2,4,2,1985,1,NA,"Black",0,4," "
"1641",2,"38.98.88.4",20060828125222," ",2,"Legal Sea Foods","2020 K St. Washington","District of Columbia",9,9," ",5,35,5,55,0,1,1,0,2,50,18,25,3,1,3,3,1,1,2,2,2,1,3,2,2,3,5,4,3,2,2,1,1,3,2,1,3,3,3,2,2,1,1,2,1,2,2,2,3,4,3,6,3,6,5,5,3,7,4,1983,0,2," ",0,4," "
"1642",2,"69.38.51.212",20060828125229," ",3,"Carolina Club","Chapel Hill","NC",36,0," ",15,15,NA,70,0,1,1,0,2,45,18,0.1,2,2,4,4,1,1,2,2,4,1,3,1,2,3,6,7,4,2,2,1,3,2,1,2,2,1,2,3,2,1,1,2,1,3,3,1,2,6,2,6,2,6,4,6,6,4,1,1980,1,2," ",1,4," "
"1643",2,"69.12.190.32",20060828125455," ",3,"Jerome's","Chicago","IL",6,0," ",1,15,5,79,0,1,1,0,2,20,18,30,4,2,1,1,1,1,2,3,2,1,2,3,1,2,2,10,3,2,1,1,2,2,1,2,2,2,3,2,1,1,1,2,1,2,2,1,2,3,2,7,2,4,3,6,1,6,2,1961,1,2," ",0,4," "
"1644",2,"130.76.64.15",20060828130045," ",2,"Jay's","Garden Grove","CA",12,12," ",10,10,20,60,0,0,1,0,2,40,25,75,4,4,3,3,2,2,3,3,2,2,4,2,3,3,7,5,4,3,3,1,1,3,1,2,3,3,3,3,2,2,2,3,99,99,2,3,2,7,2,6,4,6,1,7,2,6,1,1960,1,2," ",0,4," "
"1645",2,"35.10.153.128",20060828130325," ",3,"Flat Top Grill","Peoria","IL",4,NA," ",10,10,10,70,0,1,1,0,2,15,18,50,3,1,4,4,2,1,2,2,2,1,3,3,1,3,5,1,3,2,2,1,3,3,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,6,5,6,5,5,3,6,3,5,5,1982,1,2," ",0,4," "
"1646",2,"70.18.202.153",20060828130444," ",1,"Sidecar @ PJ Clarke's","New York","New York",13,3," ",7,1,2,90,0,1,1,0,2,45,20,90,4,1,2,4,3,3,4,3,3,1,3,1,2,3,5,11,4,2,1,1,2,3,2,2,2,99,3,2,1,1,2,2,1,3,2,2,2,6,5,7,1,5,1,5,1,7,2,1979,0,1," ",0,4," "
"1647",2,"128.151.95.200",20060828130452," ",1,"Clinton Station Diner","Clinton","NJ",2,2," ",2,6,7,85,0,1,1,0,3,12,17,25,4,3,4,2,2,2,3,2,2,1,4,2,1,3,6,1,3,3,2,1,2,3,2,2,2,99,2,2,2,2,2,2,1,2,3,3,3,7,1,6,2,7,1,7,5,6,2,1986,1,1," ",0,4," "
"1648",2,"152.132.13.1",20060828130456," ",1,"Health Bar","Washington","DC",1,9," ",5,30,5,60,1,1,1,0,3,10,15,25,4,1,2,2,1,1,2,3,2,1,3,1,1,2,5,10,3,3,2,1,2,3,1,2,3,3,3,2,1,1,99,2,1,2,2,2,2,7,4,6,4,5,1,7,2,4,5,1980,1,2," ",0,4," "
"1649",2,"87.165.166.98",20060828130616," ",1,"Bistro of the Youth hostel of Heidelberg","Heidelberg","Germany",24,12," ",20,10,20,50,0,0,1,1,3,10,1,0,2,2,3,3,2,2,4,4,2,1,4,1,3,2,6,5,3,99,99,1,1,2,2,1,99,99,1,2,1,1,2,2,3,2,2,1,2,6,3,6,1,6,3,7,1,6,3,1981,1,1," ",0,4," "
"1650",2,"204.9.85.210",20060828130714," ",3,"The Hungry Moose","Weare","NH",36,0," ",3,1,1,95,1,1,1,1,3,18,18,20,4,2,3,3,1,2,4,2,3,1,3,3,3,3,2,5,4,3,1,1,2,3,1,3,2,3,3,1,99,99,99,99,1,3,3,1,2,4,5,6,3,6,2,6,1,6,4,1968,0,2," ",0,4," "
"1651",2,"128.114.183.160",20060828130757," ",3," ","San Francisco","California",1,NA," ",2,0,0,98,0,1,0,0,5,20,15,10,3,1,2,1,1,1,3,4,1,1,2,2,2,2,1,0,2,2,1,1,2,2,3,2,1,99,99,2,3,99,99,2,99,3,3,1,2,2,3,7,3,4,6,6,1,6,3,1978,0,NA,"Black",1,1," "
"1652",2,"65.167.11.254",20060828130833," ",3,"Hops","Tampa","Florida",7,0," ",NA,10,20,70,0,1,1,0,2,20,18,10,5,1,4,3,1,2,2,3,2,2,3,4,3,3,5,5,3,3,2,2,3,3,1,3,2,1,2,2,99,1,2,2,1,3,3,1,2,5,1,7,5,6,2,7,2,6,2,1972,1,2," ",1,4," "
"1653",2,"69.224.128.102",20060828131557," ",3,"Arirang Korean Restaurant","Pasadena","CA",18,0," ",50,5,15,30,0,1,1,0,2,23,18,20,2,1,4,3,1,1,3,4,2,1,3,2,2,3,5,3.5,3,2,1,1,2,3,1,2,1,99,3,2,2,1,2,2,1,3,2,1,3,4,1,6,4,6,4,5,2,4,4,1977,0,NA,"black",0,1," "
"1654",2,"71.250.161.90",20060828131853," ",3,"Panevino","Livingston","NJ",12,0," ",2,10,10,78,0,1,1,0,2,25,18,20,2,1,4,4,1,1,2,1,1,1,1,2,1,2,6,2,3,99,99,1,1,2,1,99,99,99,3,99,99,99,99,99,99,3,1,1,99,5,3,7,1,5,7,4,1,7,1,1974,0,2," ",1,4," "
"1655",2,"63.172.115.210",20060828132055," ",3,"Uwharrie Point Resort and Golf Club","Albemarle","NC",2,0," ",0,1,NA,99,0,1,1,0,2,75,15,3,4,1,4,3,1,1,1,2,2,1,1,2,1,2,2,1,4,3,2,1,1,2,3,3,2,3,3,2,1,2,1,3,3,3,2,2,3,6,2,6,2,7,3,6,3,5,1,1969,1,2," ",0,4," "
"1656",2,"129.210.113.114",20060828132124," ",2,"Vin Santo","San Jose","CA",24,0," ",20,2,18,60,0,0,1,0,2,70,18,10,4,1,2,4,1,1,3,3,3,1,3,2,2,4,7,2,2,3,2,1,2,3,3,1,2,99,3,2,99,99,99,99,1,3,1,2,3,5,3,7,3,7,3,5,3,6,2,1975,1,2," ",0,NA,"Don't know."
"1657",2,"65.102.96.14",20060828132223," ",2,"Sadie's of New Mexico","Albuquerque","New Mexico",3,NA," ",NA,NA,85,15,0,1,1,0,1,25,25,65,2,2,1,1,4,4,4,2,2,1,2,4,2,3,7,8,4,2,2,1,2,3,2,2,3,99,99,99,2,2,2,2,1,99,99,99,1,7,1,7,2,7,1,7,1,7,2,1980,1,2," ",0,4," "
"1658",2,"69.15.129.147",20060828132317," ",3,"Solera","Denver","CO",8,0," ",NA,5,3,92,0,1,1,0,3,50,18,35,4,1,1,3,2,1,2,2,1,1,3,3,1,3,3,4,3,2,2,1,1,3,2,2,2,1,2,3,99,99,99,99,1,2,2,2,2,3,2,7,1,6,5,6,2,6,3,1973,1,2," ",1,4," "
"1659",2,"72.152.185.24",20060828132518," ",2,"Lunas","Gainesville","Georgia",6,0," ",1,20,4,75,0,1,1,0,3,30,18,50,3,1,3,4,1,1,2,1,2,1,3,1,1,2,3,3,1,3,2,1,2,3,1,1,3,2,3,2,2,1,99,2,1,2,3,2,3,6,2,7,1,7,1,6,2,7,1,1985,1,3," ",0,4," "
"1660",2,"72.81.207.72",20060828132524," ",1,"Applebees"," ","Marlyand",1,NA," ",1,90,1,8,0,1,1,0,2,12,5,1,7,2,4,3,2,1,2,4,1,2,2,2,1,2,1,5,3,2,2,1,2,2,1,99,99,99,3,2,2,1,2,3,1,2,2,1,3,3,5,5,4,6,4,5,5,3,1,1986,1,3," ",0,4," "
"1661",2,"164.144.240.25",20060828132544," ",2,"Phelans","St Louis","Mo",6,0," ",NA,5,NA,95,0,0,1,1,3,20,3,50,4,1,4,3,4,2,3,3,4,1,3,3,2,3,6,6,4,3,1,1,1,2,1,3,2,3,3,2,99,1,99,2,1,2,2,1,3,6,5,6,5,7,4,6,4,3,2,1973,1,2," ",0,4," "
"1662",2,"131.107.0.106",20060828132657," ",0," "," "," ",NA,NA," ",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"1663",2,"209.159.98.1",20060828133148," ",3,"Applebees","marshall","Texas",24,0," ",3,30,15,53,0,1,1,1,2,15,10,5,3,2,4,4,4,1,2,4,4,4,4,4,1,3,7,4,5,3,2,1,1,3,1,1,2,3,3,2,2,1,1,2,1,2,2,2,2,6,2,6,3,7,1,5,2,5,2,1977,0,NA,"black",1,4," "
"1664",2,"205.188.116.136",20060828133202," ",1,"Cracker Barrel","Athens","GA",9,6," ",2,10,5,83,0,0,1,1,2,12,12,10,4,1,4,3,3,1,2,3,2,2,3,4,1,2,3,2,3,2,3,3,NA,2,1,2,3,99,2,1,3,2,2,1,3,3,3,2,3,6,3,7,2,4,3,6,2,5,5,1986,1,2," ",0,4," "
"1665",2,"171.64.252.214",20060828133220," ",3,"Bulldog Brewery","Fresno","CA",36,0," ",5,5,15,75,0,0,1,1,1,25,20,75,1,1,2,2,3,2,4,2,3,1,4,1,3,2,6,10,5,2,3,1,3,2,1,3,2,99,3,2,2,1,2,2,1,2,3,99,2,7,5,7,1,7,1,4,1,7,3,1972,0,NA,"Clean Shaven",1,4," "
"1666",2,"69.156.89.154",20060828133340," ",NA," "," "," ",NA,NA," ",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"1667",2,"208.4.175.34",20060828133734," ",3,"Old York Country Club","Columbus","NJ",36,0," ",2,10,2,86,1,1,1,0,3,50,15,6,4,2,2,3,1,2,2,2,4,2,4,4,3,3,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"1668",2,"65.202.141.66",20060828133918," ",1,"Catch Restaurant","Winchester","MA",36,12," ",5,2,0,93,0,0,1,0,2,60,20,75,4,1,1,2,1,1,2,1,2,1,1,1,1,2,7,8,5,3,2,1,2,3,2,2,3,99,3,2,2,1,99,3,1,3,2,1,2,7,2,7,2,7,1,7,1,7,1,1977,0,2," ",0,4," "
"1669",2,"65.121.126.2",20060828134009," ",3,"Trax","Bend","Oregon",3,0," ",2,0,35,63,0,0,0,1,2,35,12,20,2,1,2,2,3,1,2,4,2,1,3,1,1,3,3,7,4,3,2,1,2,3,2,2,2,3,3,2,99,99,2,2,1,3,3,3,2,7,1,5,2,7,1,5,5,5,1,1977,1,3," ",1,4," "
"1670",2,"164.82.144.3",20060828134226," ",1,"David Greggory","Washington","DC",27,12," ",8,10,2,80,0,0,1,0,3,45,19,40,1,1,2,2,1,2,3,2,4,1,3,1,1,4,7,10,5,2,1,1,2,3,1,3,2,2,3,2,2,1,1,2,1,2,3,2,2,7,1,7,1,6,1,6,1,7,2,1981,1,3," ",0,4," "
"1671",2,"72.81.207.72",20060828134300," ",1,"ledo pizza"," ","maryland",36,6," ",10,3,2,80,0,1,1,0,3,6,18,30,5,2,1,2,2,1,4,4,1,2,2,2,1,NA,5,5,3,99,99,1,2,2,1,2,2,99,3,3,2,1,2,3,1,99,2,1,3,7,5,4,5,6,4,3,4,3,1,1986,1,3," ",0,4," "
"1672",2,"12.109.9.145",20060828134432," ",3,"Outback Steakhouse","Houston","Texas",60,0," ",20,30,10,40,0,0,1,0,2,25,15,5,4,2,4,2,2,1,2,3,2,1,4,4,1,2,7,8,5,3,1,1,2,2,1,2,3,3,3,2,2,1,2,3,1,2,2,2,3,5,1,7,1,7,5,6,1,7,1,1969,1,1," ",1,4," "
"1673",2,"216.153.35.74",20060828134813," ",3,"O'Charleys","Nashville","Tn",16,0," ",10,25,10,55,0,1,1,0,2,9.5,20,75,2,2,4,4,4,2,3,3,3,1,2,3,2,2,2,14,5,3,2,1,2,3,2,2,3,3,3,2,2,1,1,2,1,1,2,2,3,6,3,6,1,7,2,5,1,6,2,1969,1,2," ",1,4," "
"1674",2,"71.37.24.83",20060828135244," ",1,"PF Changs","Seattle","WA",24,NA," ",10,25,5,50,0,0,1,1,1,100,18,50,3,1,4,3,1,2,1,2,2,1,4,4,1,4,7,2,4,2,3,1,2,3,3,3,2,99,3,2,1,2,2,3,2,3,2,1,3,7,4,5,7,NA,1,6,1,6,1,1981,1,NA,"black and red",0,4," "
"1675",2,"12.76.132.40",20060828135340," ",1,"50's style diner","Uncasville","CT",24,NA," ",10,15,15,60,0,0,1,1,2,10,18,5,3,2,1,4,2,2,2,2,2,1,4,1,2,2,1,20,4,3,2,1,3,2,1,2,2,99,3,2,3,1,1,2,1,2,3,2,2,5,2,7,1,5,5,6,1,2,4,1971,1,2," ",0,4," "
"1676",2,"67.14.202.140",20060828135648," ",1," "," "," ",NA,NA," ",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"1677",2,"71.255.214.107",20060828135818," ",1,"Ledo Pizza","Baltimore","Maryland",20,5," ",15,25,5,55,0,1,1,0,2,10,17,20,3,1,2,2,1,1,3,4,2,1,3,2,1,2,3,5,3,2,2,1,3,2,1,2,2,99,3,2,1,1,2,2,1,2,3,1,3,2,2,5,2,5,4,6,5,7,4,1894,0,2," ",0,4," "
"1678",2,"71.56.154.244",20060828135930," ",1,"Portland Golf Course","Portland","Oregon",1,6," ",0,0,0,100,1,1,1,0,4,75,18,0,4,1,4,3,1,2,3,4,3,1,4,2,3,3,4,5,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,1,7,2,6,5,6,1,6,1,1984,1,1," ",0,4," "
"1679",2,"24.196.14.61",20060828140258," ",1,"Jim N' Nick's BBQ","Birmingham","AL",38,18," ",1,25,5,69,0,0,1,0,2,18,18,10,3,1,4,4,4,2,3,4,3,1,3,1,1,2,6,3,4,3,1,1,3,2,1,1,2,3,3,99,2,1,1,2,1,2,3,2,3,5,2,7,2,7,1,4,3,6,2,1966,0,2," ",NA,4," "
"1680",2,"207.87.48.189",20060828140352," ",3,"Peggy's Cafe","Appleton","WI",15,NA," ",1,1,3,95,0,1,1,0,3,20,16,25,4,2,3,2,3,1,3,3,2,1,4,4,1,2,5,2,2,2,2,3,3,1,1,2,2,99,3,3,99,99,99,99,1,1,3,1,3,7,1,6,2,7,2,7,2,7,2,1980,1,2," ",0,4," "
"1681",2,"4.17.250.5",20060828140426," ",2,"Elephant Bar","Walnut Creek","CA",5,12," ",20,30,10,40,0,1,0,0,3,8.75,15,20,4,4,4,4,2,1,2,4,2,1,4,2,1,2,2,8,4,3,1,1,2,3,2,99,99,99,3,3,99,99,1,3,1,3,2,99,2,6,2,7,5,6,2,4,1,5,2,1978,1,2," ",1,4," "
"1682",2,"209.191.208.10",20060828140506," ",1," "," "," ",12,12," ",NA,NA,NA,95,0,0,1,0,2,30,10,3,2,1,4,3,2,1,2,4,2,1,2,4,2,3,5,20,3,NA,1,1,1,2,1,2,3,3,2,2,1,1,1,2,1,3,2,2,2,4,3,5,3,5,2,4,2,4,1,1958,1,2," ",0,4," "
"1683",2,"12.163.71.8",20060828140733," ",1,"Pelletiers","Fish Creek","Wisconsin",13,24," ",1,1,10,88,1,1,0,0,3,30,18,5,5,1,4,3,1,1,2,3,1,2,3,4,2,3,5,1,3,2,3,3,3,2,1,2,3,99,3,2,3,2,1,2,3,2,2,2,99,5,4,3,3,5,2,3,2,6,5,1990,1,2," ",0,4," "
